,startdate,pollster,samplesize,population,approve,disapprove
2406,11/16/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,41.0,58.0
2407,11/17/2021,RMG Research,1200.0,rv,44.0,52.0
2408,11/16/2021,Marist College,969.0,rv,43.0,50.0
2409,11/17/2021,YouGov,1305.0,rv,44.0,53.0
2410,11/17/2021,American Research Group,993.0,rv,44.0,50.0
2411,11/16/2021,Wall Street Journal,1500.0,rv,41.0,57.0
2412,11/17/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,41.0,58.0
2413,11/18/2021,Global Strategy Group/GBAO (Navigator Research),1000.0,rv,43.0,54.0
2414,11/18/2021,Public Opinion Strategies,1000.0,rv,47.0,53.0
2415,11/18/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,41.0,58.0
2416,11/20/2021,Morning Consult,1999.0,rv,44.0,52.0
2417,11/21/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,41.0,58.0
2418,11/20/2021,YouGov,1249.0,rv,45.0,50.0
2419,11/22/2021,The Winston Group,1000.0,rv,42.0,47.0
2420,11/22/2021,RMG Research,1200.0,rv,43.0,52.0
2421,11/22/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,42.0,57.0
2422,11/23/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,43.0,56.0
2423,11/26/2021,Trafalgar Group,1082.0,lv,36.3,59.1
2424,11/28/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,43.0,56.0
2425,11/27/2021,YouGov,1272.0,rv,44.0,50.0
2426,11/28/2021,Morning Consult,18914.0,rv,45.0,52.0
2427,11/29/2021,RMG Research,1200.0,rv,43.0,52.0
2428,11/29/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,43.0,56.0
2429,11/29/2021,"Cor Services, Inc.",523.0,lv,42.0,51.0
2430,11/30/2021,Harris Poll,1989.0,rv,45.0,51.0
2431,11/30/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,42.0,57.0
2432,12/1/2021,RMG Research,1200.0,rv,46.0,48.0
2433,12/1/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,42.0,56.0
2434,11/30/2021,Marist College,1062.0,rv,43.0,51.0
2435,12/2/2021,Monmouth University,753.0,rv,40.0,50.0
2436,12/2/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,42.0,56.0
2437,12/4/2021,Morning Consult,2000.0,rv,45.0,51.0
2438,12/5/2021,Redfield & Wilton Strategies,1500.0,rv,37.0,45.0
2439,12/3/2021,Global Strategy Group/GBAO (Navigator Research),1000.0,rv,45.0,52.0
2440,12/2/2021,Schoen Cooperman Research,800.0,lv,46.0,51.0
2441,12/5/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,42.0,57.0
2442,12/4/2021,YouGov,1265.0,rv,42.0,53.0
2443,12/6/2021,HarrisX,926.0,rv,45.0,50.0
2444,12/6/2021,RMG Research,1200.0,rv,45.0,49.0
2445,12/6/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,42.0,56.0
2446,12/7/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,43.0,56.0
2447,12/8/2021,RMG Research,1200.0,rv,41.0,53.0
2448,12/8/2021,CNN/SSRS,,rv,48.0,52.0
2449,12/8/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,43.0,56.0
2450,12/9/2021,YouGov,1163.0,rv,42.0,54.0
2451,12/9/2021,Echelon Insights,1020.0,rv,48.0,51.0
2452,12/9/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,41.0,57.0
2453,12/11/2021,Marist College,1310.0,rv,42.0,55.0
2454,12/11/2021,Morning Consult,1998.0,rv,46.0,51.0
2455,12/12/2021,YouGov,1267.0,rv,43.0,51.0
2456,12/12/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,42.0,56.0
2457,12/11/2021,Fox News,1002.0,rv,47.0,51.0
2458,12/13/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,40.0,58.0
2459,12/14/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,41.0,58.0
2460,12/14/2021,RMG Research,1200.0,rv,42.0,52.0
2461,12/15/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,41.0,57.0
2462,12/16/2021,RMG Research,1200.0,rv,41.0,53.0
2463,12/17/2021,John Zogby Strategies/EMI Research Solutions,777.0,lv,46.3,52.1
2464,12/17/2021,InsiderAdvantage,750.0,rv,41.0,58.0
2465,12/18/2021,Redfield & Wilton Strategies,1500.0,rv,41.0,44.0
2466,12/16/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,42.0,57.0
2467,12/17/2021,American Research Group,993.0,rv,46.0,49.0
2468,12/18/2021,Morning Consult,1998.0,rv,43.0,53.0
2469,12/18/2021,Trafalgar Group,1073.0,lv,40.4,55.9
2470,12/19/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,42.0,57.0
2471,12/19/2021,YouGov,1315.0,rv,42.0,50.0
2472,12/20/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,41.0,57.0
2473,12/21/2021,RMG Research,1200.0,rv,41.0,53.0
2474,12/21/2021,Rasmussen Reports/Pulse Opinion Research,1500.0,lv,40.0,58.0
