username,tweet_id,tweet_url,tweet_date,tweet_content,tweet_retweet_count,tweet_quote_count,tweet_reply_count,tweet_like_count
JoeBiden,1319457010312675333,https://twitter.com/JoeBiden/status/1319457010312675333,2020-10-23 01:54:00+00:00,"We’ve been waiting years for President Trump to reveal his grand plan for health care, and he still has nothing to show.

I’ve laid out exactly what I’ll do. Take a look: https://t.co/34NCSYhO2C",3326,337,1200,18921
JoeBiden,1319456758734225414,https://twitter.com/JoeBiden/status/1319456758734225414,2020-10-23 01:53:00+00:00,"I have released all of my tax returns. 22 years. Go look at them.

What is Donald Trump hiding? https://t.co/2TNt0z1QMw",5550,716,2247,39016
JoeBiden,1319455248868663296,https://twitter.com/JoeBiden/status/1319455248868663296,2020-10-23 01:47:00+00:00,"It’s not about his family or my family. It’s about your family.

If you’re a middle-class family right now, you’re hurting badly.",8025,787,2662,72687
JoeBiden,1319454865286926336,https://twitter.com/JoeBiden/status/1319454865286926336,2020-10-23 01:45:28+00:00,Malarkey!,19562,4286,7118,207872
JoeBiden,1319453990325661698,https://twitter.com/JoeBiden/status/1319453990325661698,2020-10-23 01:42:00+00:00,I don’t see our country in terms of blue states and red states. We are the United States. https://t.co/7G5IXGA9fu,3943,537,1377,32281
JoeBiden,1319452732114259970,https://twitter.com/JoeBiden/status/1319452732114259970,2020-10-23 01:37:00+00:00,Donald Trump should release his tax returns or shut up about corruption.,37387,4459,6198,271855
JoeBiden,1319452480451694593,https://twitter.com/JoeBiden/status/1319452480451694593,2020-10-23 01:36:00+00:00,"I am proud that the average contribution to my campaign is $43.

Chip in to power our grassroots movement through this final stretch: https://t.co/foyJuIKiYo",1355,167,775,12365
JoeBiden,1319450467265433601,https://twitter.com/JoeBiden/status/1319450467265433601,2020-10-23 01:28:00+00:00,I don’t look at this the way Donald Trump does — blue states or red states. They’re all the United States.,14820,1872,4068,147782
JoeBiden,1319448963443982337,https://twitter.com/JoeBiden/status/1319448963443982337,2020-10-23 01:22:01+00:00,"I’m going to shut down the virus, not the country.",27232,4086,6658,269130
JoeBiden,1319448453911441408,https://twitter.com/JoeBiden/status/1319448453911441408,2020-10-23 01:20:00+00:00,"Learning to live with it? Come on. People are dying with it, Mr. President.",18883,1678,3301,165952
JoeBiden,1319446692236791814,https://twitter.com/JoeBiden/status/1319446692236791814,2020-10-23 01:13:00+00:00,"220,000 deaths.

If you hear nothing else I say tonight, hear this: Anyone who is responsible for that many deaths should not remain President of the United States.",18459,3162,3680,112851
JoeBiden,1319435367653593088,https://twitter.com/JoeBiden/status/1319435367653593088,2020-10-23 00:28:00+00:00,Ready. https://t.co/RYbnSpEsKB,5576,1782,6381,82227
JoeBiden,1319432096172081154,https://twitter.com/JoeBiden/status/1319432096172081154,2020-10-23 00:15:00+00:00,I need you in my corner tonight. Can you chip in before I take the debate stage and help power this campaign through the final 12 days? https://t.co/RAUkSHc6ce,2009,674,4903,14476
JoeBiden,1319420772469727232,https://twitter.com/JoeBiden/status/1319420772469727232,2020-10-22 23:30:00+00:00,"Folks, the final debate is here. Tune in at 9 PM ET as I go head-to-head with Donald Trump for the last time before Election Day.",7108,2079,11212,94781
JoeBiden,1319410705364373505,https://twitter.com/JoeBiden/status/1319410705364373505,2020-10-22 22:50:00+00:00,"Donald Trump sees the world from Park Avenue.

I see it from where I came from: Scranton, Pennsylvania. 

It's why I'll fight every day as president to make this country work for the middle class — not the wealthy and well-connected.",7925,1932,9491,69521
JoeBiden,1319392082436476930,https://twitter.com/JoeBiden/status/1319392082436476930,2020-10-22 21:36:00+00:00,I’m running as a proud Democrat. But I will be an American president.,21275,3472,12001,237549
JoeBiden,1319367926483476481,https://twitter.com/JoeBiden/status/1319367926483476481,2020-10-22 20:00:01+00:00,"I’m always talking about my plans to build back better for all Americans. But what does that really mean for you and your family? 

Watch as @ewarren helps explain: https://t.co/ti7QJCU7j0",3286,491,2384,15417
JoeBiden,1319349804099653633,https://twitter.com/JoeBiden/status/1319349804099653633,2020-10-22 18:48:00+00:00,"On this International Stuttering Awareness Day, I want everyone to remember that the barriers you face don't define who you are. They didn't for me –– as a young boy who stuttered –– and they certainly don't for Brayden.

What defines you is your heart and your courage. https://t.co/zoVPzmroJh",15655,2644,2388,93882
JoeBiden,1319346532584288256,https://twitter.com/JoeBiden/status/1319346532584288256,2020-10-22 18:35:00+00:00,"Folks, it's go-time. This is the most important election of our lifetimes — and you can make all the difference.

Vote. https://t.co/eoxT07uII9",3577,627,3639,26252
JoeBiden,1319328916499124224,https://twitter.com/JoeBiden/status/1319328916499124224,2020-10-22 17:25:00+00:00,"Vote like your health care is on the ballot — because it is.

https://t.co/eoxT07uII9 https://t.co/93UPvti02N",10055,874,3525,58456
JoeBiden,1319322877062049792,https://twitter.com/JoeBiden/status/1319322877062049792,2020-10-22 17:01:00+00:00,Thank you to each and every person who has gotten involved in our campaign so far. Whether you chipped in a few dollars or dedicated a few hours of your time — I’m incredibly grateful. Let’s keep our foot on the pedal these final 12 days and finish strong. https://t.co/Rh7jn4HODX,1959,250,2071,14817
JoeBiden,1319294943110729730,https://twitter.com/JoeBiden/status/1319294943110729730,2020-10-22 15:10:00+00:00,"I’ve spent my entire career fighting for the middle class and standing up to the abuse of power.

Donald Trump has spent his entire career looking out for himself and abusing his power. https://t.co/Vie5CP9wq7",15676,3267,7952,65094
JoeBiden,1319286134564933633,https://twitter.com/JoeBiden/status/1319286134564933633,2020-10-22 14:35:00+00:00,"Indiana — today is the last day to request your absentee-by-mail ballot. 

You need a valid excuse to vote absentee-by-mail. If you are eligible, head to https://t.co/oGZw9Kg8SH and request yours before it’s too late.",2425,228,1545,12967
JoeBiden,1319247631089094657,https://twitter.com/JoeBiden/status/1319247631089094657,2020-10-22 12:02:00+00:00,"Folks, you heard @BarackObama: Make a plan, vote early, and make sure your friends and family do as well.

https://t.co/eoxT07d7QB https://t.co/deCh7bW9IS",11900,1725,5289,76326
JoeBiden,1319117774916997121,https://twitter.com/JoeBiden/status/1319117774916997121,2020-10-22 03:26:00+00:00,"“If we pour all our efforts into these 13 days, if we vote up and down the ticket like never before, then we will not only elect Joe Biden and Kamala Harris, we will also leave no doubt about what this country that we love stands for.” — @BarackObama

https://t.co/eoxT07uII9 https://t.co/EOmHJ4wrnD",11698,1295,4990,79526
JoeBiden,1319090595814670336,https://twitter.com/JoeBiden/status/1319090595814670336,2020-10-22 01:38:00+00:00,"America was an idea. We've never lived up to it but we've never walked away from it before.

https://t.co/VRCnKI0rfQ https://t.co/xLuhhGyJVp",6172,7254,20073,32497
JoeBiden,1319073483943407617,https://twitter.com/JoeBiden/status/1319073483943407617,2020-10-22 00:30:00+00:00,"Folks, if you plan to vote by mail and haven’t requested your ballot yet, it’s important that you do so as soon as possible. Deadlines are quickly approaching in states across the country. Head to https://t.co/eoxT07uII9 to find all the information you need. https://t.co/ye5sObBK1z",3328,300,1812,14620
JoeBiden,1319063416787619844,https://twitter.com/JoeBiden/status/1319063416787619844,2020-10-21 23:50:00+00:00,"Vote early.

Vote by mail.

Vote on Election Day.

Just make sure you vote. https://t.co/eoxT07d7QB",6026,837,3814,44702
JoeBiden,1319054608916901891,https://twitter.com/JoeBiden/status/1319054608916901891,2020-10-21 23:15:00+00:00,"President Trump didn't take the necessary precautions to protect himself and others.

How can we trust him to protect the country?",24965,2870,11279,203043
JoeBiden,1319032499456987136,https://twitter.com/JoeBiden/status/1319032499456987136,2020-10-21 21:47:08+00:00,I couldn’t be more excited to have my friend @BarackObama hitting the campaign trail. Tune in for his first drive-in rally live from Philadelphia. https://t.co/NJyChqivOt,4970,734,3242,36106
JoeBiden,1319021893446492162,https://twitter.com/JoeBiden/status/1319021893446492162,2020-10-21 21:05:00+00:00,"It’s time we replace Secretary Betsy DeVos with an actual public school educator — one who values our public schools and is capable of guiding all of our schools through this pandemic.

Vote: https://t.co/eoxT07d7QB https://t.co/CWf3H5BqOH",20104,2882,3956,120057
JoeBiden,1319010458414665728,https://twitter.com/JoeBiden/status/1319010458414665728,2020-10-21 20:19:33+00:00,Tune in as @BarackObama sits down with community leaders in Philadelphia to talk about what’s at stake in this election. https://t.co/Xzmy0Cs3sw,4864,576,3516,26934
JoeBiden,1319006793931100162,https://twitter.com/JoeBiden/status/1319006793931100162,2020-10-21 20:05:00+00:00,"Hay muchos asuntos que son complicados, pero algunas cosas son visiblemente claras. Las familias deben permanecer unidas. https://t.co/rLC69J5rHI",1393,194,1076,8337
JoeBiden,1319003018956886020,https://twitter.com/JoeBiden/status/1319003018956886020,2020-10-21 19:50:00+00:00,"There are many issues that are complicated, but some things are just black and white. Families belong together. https://t.co/TgIkhAMAtZ",3345,273,1563,18009
JoeBiden,1318998087176802304,https://twitter.com/JoeBiden/status/1318998087176802304,2020-10-21 19:30:24+00:00,Cada día parece que descubrimos nuevos horrores cometidos por el presidente Trump y su administración. https://t.co/eefL58X7R8,5080,601,2256,30006
JoeBiden,1318984450328399873,https://twitter.com/JoeBiden/status/1318984450328399873,2020-10-21 18:36:13+00:00,Every day it seems we uncover new horrors perpetrated by President Trump and his administration. https://t.co/eefL58X7R8,17173,2390,11764,97009
JoeBiden,1318960740657672193,https://twitter.com/JoeBiden/status/1318960740657672193,2020-10-21 17:02:00+00:00,"The Build Back Better Express Tour was about more than my love for trains — it was about meeting folks along the way and discussing how we can make their lives better.

They are the backbone of America — and I’ll fight for them every day in the White House. https://t.co/HhJHo35DvD",4602,662,2210,22351
JoeBiden,1318937589097717760,https://twitter.com/JoeBiden/status/1318937589097717760,2020-10-21 15:30:00+00:00,"Justice is on the ballot.

https://t.co/eoxT07uII9 https://t.co/0dg9Cg1f2i",4986,721,3149,23623
JoeBiden,1318919971653578752,https://twitter.com/JoeBiden/status/1318919971653578752,2020-10-21 14:20:00+00:00,"West Virginia — in-person early voting is now open across the state. 

Make a plan to vote at https://t.co/3lR0146LYv.",3107,287,1674,17917
JoeBiden,1318915442153562115,https://twitter.com/JoeBiden/status/1318915442153562115,2020-10-21 14:02:00+00:00,"Missouri — today is the last day to request a mail-in ballot.

Head to https://t.co/lDI7PzhWha and request yours today.",3119,232,1509,14362
JoeBiden,1318753877076881408,https://twitter.com/JoeBiden/status/1318753877076881408,2020-10-21 03:20:00+00:00,It’s time we see each other as fellow Americans who live in — and love — the United States of America. https://t.co/xawem14X61,25349,4172,7517,111246
JoeBiden,1318714870024540160,https://twitter.com/JoeBiden/status/1318714870024540160,2020-10-21 00:45:00+00:00,"I’ve always believed we’re at our best when we’re one America. If we come together, there’s not a single thing we cannot overcome.",14927,2044,13040,123958
JoeBiden,1318701028997517314,https://twitter.com/JoeBiden/status/1318701028997517314,2020-10-20 23:50:00+00:00,"If I’m elected president, I won’t waste a minute getting this virus under control. Here’s how I’ll do it: https://t.co/NoPsQ0FDV8",11919,1458,6973,58745
JoeBiden,1318691465959268353,https://twitter.com/JoeBiden/status/1318691465959268353,2020-10-20 23:12:00+00:00,"Whether it’s your first time voting or you’re an old pro, voting is better with friends and family. So message a few folks and make your plan to vote together today.

https://t.co/uoiVh9ZqzI https://t.co/clVe9wpOMi",3232,411,2337,18827
JoeBiden,1318674605192761350,https://twitter.com/JoeBiden/status/1318674605192761350,2020-10-20 22:05:00+00:00,"Listening to scientists is not a bad thing.

I can’t believe that has to be said.",60931,5478,18722,422546
JoeBiden,1318654724057518080,https://twitter.com/JoeBiden/status/1318654724057518080,2020-10-20 20:46:00+00:00,"America is a nation that values immigrants. It is and has always been one of our greatest strengths.

We need a president who understands that. https://t.co/fIuNJUrfY3",4847,536,3250,26204
JoeBiden,1318638114429173767,https://twitter.com/JoeBiden/status/1318638114429173767,2020-10-20 19:40:00+00:00,"A few weeks ago, I spoke to Mr. Rogers’ wife Joanne when I was in her neighborhood in Pittsburgh. It was a great conversation.

Friendship, empathy, kindness, and compassion — I think we could all learn a thing or two from her and her husband’s example. https://t.co/lRX9jt7FXS",9229,618,1868,72226
